Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","154","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","645","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","43","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","68","France","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","17997","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","68","France","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","684","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","68","France","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","4636","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","68","France","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","10293","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","68","France","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","109","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","68","France","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","542","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","68","France","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","28","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","68","France","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","226","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","68","France","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","2362","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","113","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","119","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","19","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","53","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","83","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","217","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","25","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","51","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","29","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","625","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","10","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","45","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","228","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","7","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","17","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","1008","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1360","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","21","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1972","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","164","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","230","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","29","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","2253","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","50","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","548","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","2190","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","30","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","127","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","132","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","11","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","671","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","155","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","3051","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","17","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","54","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","334","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","3012","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","784","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","247","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","27","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","500","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","17","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","269","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","3","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","7","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","15","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","18","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","5","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","52","S","Donn?es standardis?es"
